state,district,pincode,region_key,total_enrolment,total_demographic,total_biometric,activity_ratio,bio_share,demo_share,z_score_activity,iqr_flag_activity,anomaly_score
goa,north goa,403114,goa_north goa_403114,9.0,139.0,510.0,12.98,0.7738998482549317,0.2109256449165402,-0.47699154800779464,0,0.12031074121012587
goa,north goa,403115,goa_north goa_403115,2.0,45.0,165.0,4.2,0.75,0.20454545454545456,-0.7324249179272789,0,0.14269987715919594
goa,north goa,403201,goa_north goa_403201,0.0,4.0,5.0,0.18,0.2631578947368421,0.21052631578947367,-0.8493773264781135,0,0.18117866845408556
goa,north goa,403202,goa_north goa_403202,1.0,66.0,35.0,2.02,0.3153153153153153,0.5945945945945946,-0.7958468708230051,0,0.24486955317730852
goa,north goa,403203,goa_north goa_403203,0.0,2.0,5.0,0.14,0.29411764705882354,0.11764705882352941,-0.8505410320358332,0,0.20686471923306432
goa,north goa,403204,goa_north goa_403204,2.0,70.0,71.0,2.82,0.47019867549668876,0.46357615894039733,-0.7725727596686102,0,0.16169074481405232
goa,north goa,403206,goa_north goa_403206,0.0,19.0,13.0,0.64,0.30952380952380953,0.4523809523809524,-0.8359947125643363,0,0.20034756122598787
goa,north goa,403401,goa_north goa_403401,74.0,1624.0,3104.0,63.891891891891895,0.6551287463064585,0.3427606585056986,1.0041697407077423,0,0.13892586138974522
goa,north goa,403402,goa_north goa_403402,5.0,85.0,169.0,5.08,0.6401515151515151,0.32196969696969696,-0.7068233956574445,0,0.09852648175109978
goa,north goa,403403,goa_north goa_403403,0.0,41.0,77.0,2.36,0.6015625,0.3203125,-0.7859553735823873,0,0.09715557053980024
goa,north goa,403404,goa_north goa_403404,4.0,84.0,510.0,11.88,0.8443708609271523,0.1390728476821192,-0.5089934508450877,0,0.16458777388051626
goa,north goa,403406,goa_north goa_403406,11.0,227.0,573.0,16.0,0.7074074074074074,0.2802469135802469,-0.38913177839995383,0,0.07223249075178137
goa,north goa,403407,goa_north goa_403407,0.0,0.0,1.0,0.02,0.09090909090909091,0.0,-0.8540321487089925,0,0.29427800874205723
goa,north goa,403409,goa_north goa_403409,0.0,7.0,2.0,0.18,0.10526315789473684,0.3684210526315789,-0.8493773264781135,0,0.2183281602108065
goa,north goa,403501,goa_north goa_403501,4.0,167.0,386.0,11.06,0.6856127886323268,0.2966252220248668,-0.5328494147783425,0,0.08249961372463252
goa,north goa,403502,goa_north goa_403502,10.0,247.0,582.0,16.58,0.6936829558998808,0.2943980929678188,-0.3722580478130176,0,0.06748004433947366
goa,north goa,403503,goa_north goa_403503,10.0,373.0,891.0,25.28,0.6993720565149136,0.29277864992150704,-0.11915208900897271,0,0.042884975947218906
goa,north goa,403504,goa_north goa_403504,11.0,460.0,907.0,27.34,0.6586782861292665,0.33405954974582425,-0.059221252786405824,0,0.04218200806624241
goa,north goa,403505,goa_north goa_403505,15.0,622.0,1515.0,42.74,0.7056357708430367,0.2897065673032138,0.3888053869356965,0,0.0701863099958544
goa,north goa,403506,goa_north goa_403506,24.0,459.0,1358.0,36.34,0.7432950191570882,0.2512315270935961,0.20261249770053716,0,0.07184388970046081
goa,north goa,403507,goa_north goa_403507,28.0,1075.0,2630.0,74.1,0.7079407806191117,0.28936742934051146,1.3011505441879772,0,0.16182183243151177
goa,north goa,403508,goa_north goa_403508,9.0,75.0,542.0,12.34,0.8644338118022329,0.11961722488038277,-0.4956108369313106,0,0.17459327246552303
goa,north goa,403509,goa_north goa_403509,2.0,149.0,481.0,12.6,0.7515625,0.2328125,-0.4880467508061323,0,0.108707440787697
goa,north goa,403510,goa_north goa_403510,1.0,233.0,481.0,14.28,0.664364640883978,0.3218232044198895,-0.43917111738190295,0,0.07717089496273133
goa,north goa,403511,goa_north goa_403511,7.0,59.0,417.0,9.52,0.8580246913580247,0.12139917695473251,-0.5776520787505527,0,0.18072735758546957
goa,north goa,403512,goa_north goa_403512,20.0,409.0,1940.0,46.98,0.8223823654090716,0.17337855023314963,0.5121581760539894,0,0.14792155250254535
goa,north goa,403513,goa_north goa_403513,13.0,290.0,839.0,22.58,0.7366110623353819,0.2546093064091308,-0.19770221415505565,0,0.06866153128778488
goa,north goa,403515,goa_north goa_403515,3.0,242.0,483.0,14.5,0.6571428571428571,0.3292517006802721,-0.43277073681444433,0,0.07750560559074558
goa,north goa,403516,goa_north goa_403516,11.0,425.0,721.0,22.92,0.6237024221453287,0.36764705882352944,-0.1878107169144377,0,0.05892429970010482
goa,north goa,403517,goa_north goa_403517,10.0,163.0,637.0,16.0,0.7864197530864198,0.20123456790123456,-0.38913177839995383,0,0.11774500535740384
goa,north goa,403521,goa_north goa_403521,14.0,289.0,841.0,22.6,0.737719298245614,0.2535087719298246,-0.19712036137619568,0,0.06923901038526585
goa,north goa,403523,goa_north goa_403523,3.0,20.0,72.0,1.84,0.7058823529411765,0.19607843137254902,-0.801083545832744,0,0.14258304622146822
goa,north goa,403524,goa_north goa_403524,3.0,125.0,373.0,9.96,0.734251968503937,0.24606299212598426,-0.5648513176156355,0,0.1078396848494447
goa,north goa,403526,goa_north goa_403526,0.0,6.0,6.0,0.24,0.2727272727272727,0.2727272727272727,-0.8476317681415338,0,0.1570456857306236
goa,north goa,403527,goa_north goa_403527,2.0,48.0,438.0,9.72,0.8830645161290323,0.0967741935483871,-0.5718335509619539,0,0.19442349521745594
goa,north goa,403529,goa_north goa_403529,1.0,20.0,28.0,0.96,0.4827586206896552,0.3448275862068966,-0.8266850681025784,0,0.12265027551175495
goa,north goa,403530,goa_north goa_403530,10.0,133.0,492.0,12.5,0.7748031496062993,0.2094488188976378,-0.4909560147004316,0,0.12242851420406829
goa,north goa,403704,goa_north goa_403704,0.0,0.0,1.0,0.02,0.09090909090909091,0.0,-0.8540321487089925,0,0.29427800874205723
goa,north goa,403706,goa_north goa_403706,2.0,36.0,44.0,1.6,0.4888888888888889,0.4,-0.8080657791790624,0,0.13874254323236926
goa,north goa,403710,goa_north goa_403710,0.0,0.0,1.0,0.02,0.09090909090909091,0.0,-0.8540321487089925,0,0.29427800874205723
goa,south goa,403401,goa_south goa_403401,0.0,0.0,1.0,0.02,0.09090909090909091,0.0,-0.8540321487089925,0,0.29427800874205723
goa,south goa,403404,goa_south goa_403404,0.0,1.0,1.0,0.04,0.08333333333333333,0.08333333333333333,-0.8534502959301326,0,0.26672181180065946
goa,south goa,403406,goa_south goa_403406,2.0,91.0,231.0,6.44,0.6957831325301205,0.2740963855421687,-0.6672574066949731,0,0.09957897073800673
goa,south goa,403409,goa_south goa_403409,3.0,36.0,33.0,1.38,0.4177215189873418,0.45569620253164556,-0.814466159746521,0,0.17495392181322578
goa,south goa,403410,goa_south goa_403410,1.0,46.0,184.0,4.6,0.7666666666666667,0.19166666666666668,-0.7207878623500815,0,0.1498088933763014
goa,south goa,403601,goa_south goa_403601,33.0,1177.0,2620.0,75.94,0.6882059364328867,0.30916732335172054,1.3546809998430855,0,0.1696633767636004
goa,south goa,403602,goa_south goa_403602,18.0,376.0,1026.0,28.04,0.726628895184136,0.26628895184135976,-0.038856405526310284,0,0.04643211330934755
goa,south goa,403604,goa_south goa_403604,0.0,19.0,17.0,0.72,0.3695652173913043,0.41304347826086957,-0.8336673014488969,0,0.1727862092637661
goa,south goa,403701,goa_south goa_403701,1.0,21.0,157.0,3.56,0.8351063829787234,0.11170212765957446,-0.7510442068507949,0,0.19629623546197886
goa,south goa,403702,goa_south goa_403702,5.0,240.0,2095.0,46.7,0.8933901918976546,0.1023454157782516,0.5040122371499514,0,0.1880175979061104
goa,south goa,403703,goa_south goa_403703,19.0,355.0,2016.0,47.42,0.8467030659386813,0.14909701805963882,0.5249589371889067,0,0.1631970564190334
goa,south goa,403704,goa_south goa_403704,7.0,535.0,683.0,24.36,0.5561889250814332,0.43566775244299677,-0.14591731683652692,0,0.06984979095609625
goa,south goa,403705,goa_south goa_403705,22.0,707.0,1378.0,41.7,0.6577565632458234,0.33747016706443916,0.3585490424349831,0,0.0731022551758028
goa,south goa,403706,goa_south goa_403706,15.0,450.0,906.0,27.12,0.6632503660322109,0.3294289897510981,-0.0656216333538644,0,0.042230307731904
goa,south goa,403707,goa_south goa_403707,22.0,399.0,1600.0,39.98,0.7964161274265804,0.1986062717770035,0.30850970345303386,0,0.11285852587915512
goa,south goa,403708,goa_south goa_403708,10.0,221.0,529.0,15.0,0.6960526315789474,0.29078947368421054,-0.41822441734294746,0,0.07134638609780927
goa,south goa,403709,goa_south goa_403709,9.0,444.0,884.0,26.56,0.6606875934230194,0.33183856502242154,-0.0819135111619409,0,0.04412599950606653
goa,south goa,403710,goa_south goa_403710,7.0,302.0,474.0,15.52,0.6030534351145038,0.3842239185750636,-0.4030962450925908,0,0.08160556940877725
goa,south goa,403711,goa_south goa_403711,7.0,129.0,283.0,8.24,0.6706161137440758,0.3056872037914692,-0.6148906565975846,0,0.09049745535188053
goa,south goa,403712,goa_south goa_403712,9.0,93.0,486.0,11.58,0.8251273344651953,0.15789473684210525,-0.5177212425279857,0,0.1545237152609365
goa,south goa,403713,goa_south goa_403713,4.0,227.0,559.0,15.72,0.7022613065326633,0.2851758793969849,-0.39727771730399203,0,0.07015894053839075
goa,south goa,403714,goa_south goa_403714,3.0,75.0,324.0,7.98,0.7921760391198044,0.18337408312958436,-0.6224547427227629,0,0.14863529962925243
goa,south goa,403715,goa_south goa_403715,2.0,87.0,525.0,12.24,0.8440514469453376,0.13987138263665594,-0.49852010082561,0,0.16318852862033378
goa,south goa,403716,goa_south goa_403716,7.0,289.0,517.0,16.12,0.633578431372549,0.3541666666666667,-0.38564066172679456,0,0.07621010850939405
goa,south goa,403717,goa_south goa_403717,1.0,22.0,68.0,1.8,0.68,0.22,-0.8022472513904637,0,0.12847793665419108
goa,south goa,403718,goa_south goa_403718,8.0,53.0,346.0,7.98,0.8459657701711492,0.1295843520782396,-0.6224547427227629,0,0.1796191401806045
goa,south goa,403719,goa_south goa_403719,1.0,14.0,46.0,1.2,0.6571428571428571,0.2,-0.8197028347562599,0,0.13207792934614762
goa,south goa,403720,goa_south goa_403720,7.0,119.0,466.0,11.7,0.7831932773109244,0.2,-0.5142301258548265,0,0.1299598375859197
goa,south goa,403721,goa_south goa_403721,0.0,54.0,119.0,3.46,0.6502732240437158,0.29508196721311475,-0.7539534707450942,0,0.09609871980329845
goa,south goa,403722,goa_south goa_403722,12.0,132.0,541.0,13.46,0.7920937042459737,0.19326500732064422,-0.4630270813151577,0,0.12920739659435462
goa,south goa,403723,goa_south goa_403723,3.0,54.0,326.0,7.6,0.8358974358974359,0.13846153846153847,-0.6335099455211006,0,0.1753425941215389
goa,south goa,403724,goa_south goa_403724,0.0,19.0,8.0,0.54,0.21621621621621623,0.5135135135135135,-0.8389039764586357,0,0.2431086260995793
goa,south goa,403725,goa_south goa_403725,2.0,42.0,66.0,2.16,0.559322033898305,0.3559322033898305,-0.791773901370986,0,0.1057831298099408
goa,south goa,403726,goa_south goa_403726,16.0,282.0,1135.0,28.34,0.795374912403644,0.19761737911702873,-0.03012861384341217,0,0.08513216991591711
goa,south goa,403728,goa_south goa_403728,4.0,34.0,132.0,3.32,0.75,0.19318181818181818,-0.7580264401971133,0,0.14924275221057426
goa,south goa,403731,goa_south goa_403731,2.0,25.0,17.0,0.84,0.3269230769230769,0.4807692307692308,-0.8301761847757376,0,0.20579102248629155
goa,south goa,403801,goa_south goa_403801,9.0,251.0,348.0,11.98,0.5714285714285714,0.4121510673234811,-0.5060841869507883,0,0.09455964636592268
goa,south goa,403802,goa_south goa_403802,35.0,1470.0,3230.0,94.0,0.6857749469214437,0.31210191082802546,1.8800940591535509,0,0.2226849148767373
goa,south goa,403803,goa_south goa_403803,3.0,35.0,128.0,3.26,0.7398843930635838,0.2023121387283237,-0.7597719985336929,0,0.14393586155380128
goa,south goa,403804,goa_south goa_403804,2.0,312.0,532.0,16.88,0.6229508196721312,0.36533957845433257,-0.36353025613011947,0,0.0755180137704771
goa,south goa,403806,goa_south goa_403806,1.0,87.0,62.0,2.98,0.389937106918239,0.5471698113207547,-0.7679179374377312,0,0.2086251792031185
goa,tiswadi,403005,goa_tiswadi_403005,0.0,4.0,0.0,0.08,0.0,0.2857142857142857,-0.8522865903724128,0,0.21446989047964862
gujarat,ahmadabad,363421,gujarat_ahmadabad_363421,0.0,1.0,1.0,0.04,0.08333333333333333,0.08333333333333333,-0.8534502959301326,0,0.26672181180065946
gujarat,ahmadabad,363610,gujarat_ahmadabad_363610,0.0,1.0,0.0,0.02,0.0,0.09090909090909091,-0.8540321487089925,0,0.282919694731504
gujarat,ahmadabad,380001,gujarat_ahmadabad_380001,1057.0,396.0,3073.0,3.281929990539262,0.8832997987927566,0.11382581201494682,-0.759133997236911,0,0.20723036049744925
gujarat,ahmadabad,380002,gujarat_ahmadabad_380002,0.0,0.0,2.0,0.04,0.16666666666666666,0.0,-0.8534502959301326,0,0.2771335996436665
gujarat,ahmadabad,380004,gujarat_ahmadabad_380004,17.0,134.0,1370.0,30.08,0.904887714663144,0.08850726552179657,0.02049257791739674,0,0.14710875153280134
gujarat,ahmadabad,380005,gujarat_ahmadabad_380005,4.0,14.0,24.0,0.76,0.5,0.2916666666666667,-0.8325035958911771,0,0.10071172115067575
gujarat,ahmadabad,380006,gujarat_ahmadabad_380006,2.0,64.0,36.0,2.0,0.32727272727272727,0.5818181818181818,-0.796428723601865,0,0.23775301368204385
gujarat,ahmadabad,380007,gujarat_ahmadabad_380007,12.0,173.0,443.0,12.32,0.707667731629393,0.2763578274760383,-0.49619268971017044,0,0.08436034030279088
gujarat,ahmadabad,380008,gujarat_ahmadabad_380008,15.0,160.0,448.0,12.16,0.7249190938511327,0.2588996763754045,-0.5008475119410495,0,0.09483538888648492
gujarat,ahmadabad,380009,gujarat_ahmadabad_380009,3.0,35.0,16.0,1.02,0.26229508196721313,0.5737704918032787,-0.8249395097659987,0,0.25243847925378426
gujarat,ahmadabad,380013,gujarat_ahmadabad_380013,13.0,237.0,1149.0,27.72,0.8230659025787965,0.16977077363896848,-0.04816604998806826,0,0.10294095573615049
gujarat,ahmadabad,380014,gujarat_ahmadabad_380014,0.0,2.0,9.0,0.22,0.42857142857142855,0.09523809523809523,-0.8482136209203937,0,0.1841614051683052
gujarat,ahmadabad,380015,gujarat_ahmadabad_380015,255.0,195.0,523.0,2.815686274509804,0.7184065934065934,0.26785714285714285,-0.7726982573267956,0,0.117412236747979
gujarat,ahmadabad,380016,gujarat_ahmadabad_380016,454.0,33.0,59.0,0.2026431718061674,0.5784313725490197,0.3235294117647059,-0.8487185768562324,0,0.09934240104801377
gujarat,ahmadabad,380018,gujarat_ahmadabad_380018,119.0,15.0,28.0,0.36134453781512604,0.5283018867924528,0.2830188679245283,-0.844101535315174,0,0.09544384141634242
gujarat,ahmadabad,380019,gujarat_ahmadabad_380019,0.0,7.0,4.0,0.22,0.19047619047619047,0.3333333333333333,-0.8482136209203937,0,0.18669546942872633
gujarat,ahmadabad,380021,gujarat_ahmadabad_380021,12.0,63.0,312.0,7.5,0.8103896103896104,0.16363636363636364,-0.6364192094153999,0,0.161057269749889
gujarat,ahmadabad,380022,gujarat_ahmadabad_380022,10.0,99.0,478.0,11.54,0.8143100511073254,0.1686541737649063,-0.5188849480857055,0,0.14842941245133429
gujarat,ahmadabad,380023,gujarat_ahmadabad_380023,4.0,38.0,50.0,1.76,0.5102040816326531,0.3877551020408163,-0.8034109569481834,0,0.12917808473308937
gujarat,ahmadabad,380024,gujarat_ahmadabad_380024,10.0,109.0,369.0,9.56,0.7561475409836066,0.22336065573770492,-0.576488373192833,0,0.12189838338489262
gujarat,ahmadabad,380026,gujarat_ahmadabad_380026,13.0,83.0,451.0,10.68,0.8290441176470589,0.15257352941176472,-0.5439046175766801,0,0.1598904115131303
gujarat,ahmadabad,380027,gujarat_ahmadabad_380027,1.0,5.0,9.0,0.28,0.375,0.20833333333333334,-0.846468062583814,0,0.15643167568874108
gujarat,ahmadabad,380028,gujarat_ahmadabad_380028,14.0,75.0,527.0,12.04,0.8611111111111112,0.12254901960784313,-0.5043386286142088,0,0.17368912158379207
gujarat,ahmadabad,380050,gujarat_ahmadabad_380050,2.0,90.0,100.0,3.8,0.5,0.45,-0.7440619735044763,0,0.14736016359857396
gujarat,ahmadabad,380051,gujarat_ahmadabad_380051,12.0,134.0,569.0,14.06,0.7980364656381487,0.1879382889200561,-0.4455714979493615,0,0.13066906387426483
gujarat,ahmadabad,380052,gujarat_ahmadabad_380052,1.0,30.0,29.0,1.18,0.42028985507246375,0.43478260869565216,-0.8202846875351197,0,0.16762672863054492
gujarat,ahmadabad,380054,gujarat_ahmadabad_380054,6.0,38.0,37.0,1.5,0.43529411764705883,0.4470588235294118,-0.8109750430733618,0,0.16761429346407375
gujarat,ahmadabad,380055,gujarat_ahmadabad_380055,5.0,78.0,83.0,3.22,0.4853801169590643,0.45614035087719296,-0.7609357040914128,0,0.15449694586809065
gujarat,ahmadabad,380058,gujarat_ahmadabad_380058,291.0,88.0,230.0,1.092783505154639,0.7012195121951219,0.2682926829268293,-0.8228220455295293,0,0.11839562507863705
gujarat,ahmadabad,380059,gujarat_ahmadabad_380059,3.0,38.0,17.0,1.1,0.26153846153846155,0.5846153846153846,-0.8226120986505592,0,0.25617729870486383
gujarat,ahmadabad,380060,gujarat_ahmadabad_380060,0.0,11.0,9.0,0.4,0.3,0.36666666666666664,-0.8429769459106549,0,0.17315265767976198
gujarat,ahmadabad,380061,gujarat_ahmadabad_380061,12.0,109.0,166.0,5.5,0.5824561403508772,0.3824561403508772,-0.6946044873013872,0,0.10549134756239388
gujarat,ahmadabad,380063,gujarat_ahmadabad_380063,2.0,49.0,34.0,1.66,0.3655913978494624,0.5268817204301075,-0.8063202208424828,0,0.21084573168175652
gujarat,ahmadabad,382110,gujarat_ahmadabad_382110,1.0,9.0,3.0,0.24,0.13636363636363635,0.4090909090909091,-0.8476317681415338,0,0.22539321523288086
gujarat,ahmadabad,382120,gujarat_ahmadabad_382120,0.0,1.0,0.0,0.02,0.0,0.09090909090909091,-0.8540321487089925,0,0.282919694731504
gujarat,ahmadabad,382140,gujarat_ahmadabad_382140,0.0,1.0,0.0,0.02,0.0,0.09090909090909091,-0.8540321487089925,0,0.282919694731504
gujarat,ahmadabad,382145,gujarat_ahmadabad_382145,0.0,0.0,1.0,0.02,0.09090909090909091,0.0,-0.8540321487089925,0,0.29427800874205723
gujarat,ahmadabad,382150,gujarat_ahmadabad_382150,388.0,0.0,2.0,0.005154639175257732,0.16666666666666666,0.0,-0.854464039431445,0,0.27723497399379776
gujarat,ahmadabad,382170,gujarat_ahmadabad_382170,0.0,0.0,3.0,0.06,0.23076923076923078,0.0,-0.8528684431512727,0,0.262617840363815
gujarat,ahmadabad,382210,gujarat_ahmadabad_382210,3.0,29.0,24.0,1.06,0.38095238095238093,0.4603174603174603,-0.823775804208279,0,0.1857973864115789
gujarat,ahmadabad,382220,gujarat_ahmadabad_382220,341.0,20.0,7.0,0.07917888563049853,0.1891891891891892,0.5405405405405406,-0.8523104787562956,0,0.26001732397738336
gujarat,ahmadabad,382230,gujarat_ahmadabad_382230,188.0,1.0,0.0,0.005319148936170213,0.0,0.09090909090909091,-0.8544592534083683,0,0.2829624052014416
gujarat,ahmadabad,382240,gujarat_ahmadabad_382240,100.0,0.0,0.0,0.0,0.0,0.0,-0.8546140014878523,0,0.3148396626045489
gujarat,ahmadabad,382255,gujarat_ahmadabad_382255,0.0,1.0,1.0,0.04,0.08333333333333333,0.08333333333333333,-0.8534502959301326,0,0.26672181180065946
gujarat,ahmadabad,382260,gujarat_ahmadabad_382260,0.0,0.0,2.0,0.04,0.16666666666666666,0.0,-0.8534502959301326,0,0.2771335996436665
gujarat,ahmadabad,382265,gujarat_ahmadabad_382265,0.0,2.0,0.0,0.04,0.0,0.16666666666666666,-0.8534502959301326,0,0.2563100239576524
gujarat,ahmadabad,382315,gujarat_ahmadabad_382315,0.0,1.0,0.0,0.02,0.0,0.09090909090909091,-0.8540321487089925,0,0.282919694731504
gujarat,ahmadabad,382330,gujarat_ahmadabad_382330,538.0,92.0,81.0,0.3215613382899628,0.4426229508196721,0.5027322404371585,-0.8452589335749565,0,0.18890214837063873
gujarat,ahmadabad,382340,gujarat_ahmadabad_382340,6.0,64.0,73.0,2.74,0.4965986394557823,0.43537414965986393,-0.7749001707840497,0,0.14608505760435325
gujarat,ahmadabad,382345,gujarat_ahmadabad_382345,445.0,95.0,254.0,0.7842696629213484,0.7075208913649025,0.2646239554317549,-0.8317975273505381,0,0.12200018886539643
gujarat,ahmadabad,382350,gujarat_ahmadabad_382350,1049.0,92.0,97.0,0.1801715919923737,0.48743718592964824,0.4623115577889447,-0.8493723344142338,0,0.16503954354390238
gujarat,ahmadabad,382405,gujarat_ahmadabad_382405,3.0,27.0,31.0,1.16,0.45588235294117646,0.39705882352941174,-0.8208665403139797,0,0.14643603016957865
gujarat,ahmadabad,382415,gujarat_ahmadabad_382415,6.0,29.0,37.0,1.32,0.4868421052631579,0.3815789473684211,-0.8162117180831007,0,0.1335625616089045
gujarat,ahmadabad,382418,gujarat_ahmadabad_382418,2.0,11.0,17.0,0.56,0.4473684210526316,0.2894736842105263,-0.8383221236797759,0,0.11239540747731883
gujarat,ahmadabad,382421,gujarat_ahmadabad_382421,415.0,0.0,0.0,0.0,0.0,0.0,-0.8546140014878523,0,0.3148396626045489
gujarat,ahmadabad,382425,gujarat_ahmadabad_382425,9.0,60.0,44.0,2.08,0.38596491228070173,0.5263157894736842,-0.7941013124864255,0,0.20483048874199086
gujarat,ahmadabad,382430,gujarat_ahmadabad_382430,1.0,2.0,1.0,0.06,0.07692307692307693,0.15384615384615385,-0.8528684431512727,0,0.24339607819210962
gujarat,ahmadabad,382433,gujarat_ahmadabad_382433,0.0,0.0,1.0,0.02,0.09090909090909091,0.0,-0.8540321487089925,0,0.29427800874205723
gujarat,ahmadabad,382435,gujarat_ahmadabad_382435,0.0,5.0,1.0,0.12,0.0625,0.3125,-0.851122884814693,0,0.2085482511178326
gujarat,ahmadabad,382440,gujarat_ahmadabad_382440,7.0,57.0,92.0,2.98,0.5786163522012578,0.3584905660377358,-0.7679179374377312,0,0.10355722873949064
gujarat,ahmadabad,382443,gujarat_ahmadabad_382443,6.0,51.0,64.0,2.3,0.512,0.408,-0.7877009319189668,0,0.13429745802789167
gujarat,ahmadabad,382445,gujarat_ahmadabad_382445,164.0,60.0,61.0,0.7378048780487805,0.46564885496183206,0.4580152671755725,-0.8331493105603996,0,0.16682557886074695
gujarat,ahmadabad,382449,gujarat_ahmadabad_382449,3.0,10.0,14.0,0.48,0.4117647058823529,0.29411764705882354,-0.8406495347952153,0,0.12228575908041925
gujarat,ahmadabad,382450,gujarat_ahmadabad_382450,0.0,0.0,2.0,0.04,0.16666666666666666,0.0,-0.8534502959301326,0,0.2771335996436665
gujarat,ahmadabad,382460,gujarat_ahmadabad_382460,1.0,2.0,0.0,0.04,0.0,0.16666666666666666,-0.8534502959301326,0,0.2563100239576524
gujarat,ahmadabad,382463,gujarat_ahmadabad_382463,0.0,2.0,0.0,0.04,0.0,0.16666666666666666,-0.8534502959301326,0,0.2563100239576524
gujarat,ahmadabad,382470,gujarat_ahmadabad_382470,1.0,5.0,2.0,0.14,0.11764705882352941,0.29411764705882354,-0.8505410320358332,0,0.18960966010761696
gujarat,ahmadabad,382475,gujarat_ahmadabad_382475,1.0,21.0,7.0,0.56,0.18421052631578946,0.5526315789473685,-0.8383221236797759,0,0.26397902931347916
gujarat,ahmadabad,382480,gujarat_ahmadabad_382480,8.0,46.0,39.0,1.7,0.4105263157894737,0.4842105263157895,-0.8051565152847631,0,0.18563943925489274
gujarat,ahmadabad,382481,gujarat_ahmadabad_382481,6.0,74.0,93.0,3.34,0.5254237288135594,0.4180790960451977,-0.7574445874182535,0,0.13177677819205844
gujarat,ahmadabad,382721,gujarat_ahmadabad_382721,0.0,1.0,0.0,0.02,0.0,0.09090909090909091,-0.8540321487089925,0,0.282919694731504
gujarat,ahmadabad,387810,gujarat_ahmadabad_387810,1.0,49.0,30.0,1.58,0.33707865168539325,0.550561797752809,-0.8086476319579222,0,0.2258085691713117
gujarat,ahmedabad,363421,gujarat_ahmedabad_363421,0.0,5.0,6.0,0.22,0.2857142857142857,0.23809523809523808,-0.8482136209203937,0,0.1663126260088645
gujarat,ahmedabad,363425,gujarat_ahmedabad_363425,1.0,120.0,12.0,2.64,0.08450704225352113,0.8450704225352113,-0.7778094346783491,0,0.37778094346783486
gujarat,ahmedabad,363610,gujarat_ahmedabad_363610,3.0,359.0,1350.0,34.18,0.7853403141361257,0.20884235020360675,0.13977239758367077,0,0.08989924004386136
gujarat,ahmedabad,380001,gujarat_ahmedabad_380001,453.0,10648.0,15389.0,57.47682119205298,0.5908166007601643,0.4087994778669328,0.8175384050435511,0,0.1289031447679535
gujarat,ahmedabad,380002,gujarat_ahmedabad_380002,3.0,20.0,56.0,1.52,0.6511627906976745,0.23255813953488372,-0.810393190294502,0,0.11838726775135619
gujarat,ahmedabad,380004,gujarat_ahmedabad_380004,76.0,3547.0,8043.0,152.5,0.6933620689655172,0.3057758620689655,3.58201343731868,1,0.5923708871037878
gujarat,ahmedabad,380005,gujarat_ahmedabad_380005,161.0,1991.0,6476.0,52.590062111801245,0.7639495104400141,0.23487082694349415,0.6753696875203916,0,0.12951207631126
gujarat,ahmedabad,380006,gujarat_ahmedabad_380006,22.0,525.0,1320.0,36.9,0.7115902964959568,0.2830188679245283,0.21890437550861347,0,0.055181638074373734
gujarat,ahmedabad,380007,gujarat_ahmedabad_380007,102.0,2203.0,5785.0,78.31372549019608,0.7233058264566141,0.2754438609652413,1.4237389384791408,0,0.18096227885076002
gujarat,ahmedabad,380008,gujarat_ahmedabad_380008,89.0,2323.0,7293.0,108.04494382022472,0.7576355703303553,0.24132557656347392,2.2886985386899785,1,0.48715866890862275
gujarat,ahmedabad,380009,gujarat_ahmedabad_380009,20.0,390.0,887.0,25.54,0.6891996891996892,0.30303030303030304,-0.11158800288379442,0,0.04342730575276244
gujarat,ahmedabad,380013,gujarat_ahmedabad_380013,111.0,4824.0,8138.0,116.77477477477477,0.6273512180080173,0.37187789084181316,2.5426723586840727,1,0.49671622691142847
gujarat,ahmedabad,380014,gujarat_ahmedabad_380014,3.0,65.0,245.0,6.2,0.765625,0.203125,-0.6742396400412917,0,0.1409032233866257
gujarat,ahmedabad,380015,gujarat_ahmedabad_380015,81.0,2686.0,6415.0,112.35802469135803,0.7040939523652727,0.29480847327406434,2.4141774432057925,1,0.474163890736428
gujarat,ahmedabad,380016,gujarat_ahmedabad_380016,124.0,5500.0,13046.0,149.56451612903226,0.7030610045268377,0.29640008622547964,3.4966124649376336,1,0.5827322516446782
gujarat,ahmedabad,380018,gujarat_ahmedabad_380018,130.0,1325.0,6507.0,60.246153846153845,0.8297628156082631,0.16896199948992605,0.8981056000623499,0,0.18972877899578633
gujarat,ahmedabad,380019,gujarat_ahmedabad_380019,13.0,387.0,1076.0,29.26,0.7304820095044128,0.26272912423625255,-0.0033633860158579594,0,0.04499948263643978
gujarat,ahmedabad,380021,gujarat_ahmedabad_380021,94.0,4415.0,8630.0,138.77659574468086,0.6610494063577174,0.3381846036001532,3.1827633922499374,1,0.5565167473529531
gujarat,ahmedabad,380022,gujarat_ahmedabad_380022,77.0,1670.0,9248.0,141.7922077922078,0.8462664714494875,0.15281844802342606,3.27049550474078,1,0.6363479591419512
gujarat,ahmedabad,380023,gujarat_ahmedabad_380023,59.0,1792.0,4262.0,102.61016949152543,0.7028364116094987,0.2955145118733509,2.1305866114084795,0,0.24576863626741496
