state,district,pincode,region_key,activity_ratio,bio_share,demo_share
bihar,samastipur,848129,bihar_samastipur_848129,34.48453608247423,0.6020864381520119,0.3949329359165425
bihar,samastipur,848130,bihar_samastipur_848130,88.13513513513513,0.491677728990095,0.5073011334626775
bihar,samastipur,848131,bihar_samastipur_848131,61.863013698630134,0.4805567830313743,0.5172337604949182
bihar,samastipur,848132,bihar_samastipur_848132,41.550173010380625,0.5785488434015643,0.42061907139291066
bihar,samastipur,848133,bihar_samastipur_848133,55.03508771929825,0.6273074474856779,0.3711012094207511
bihar,samastipur,848134,bihar_samastipur_848134,41.25748502994012,0.682463768115942,0.3160869565217391
bihar,samastipur,848160,bihar_samastipur_848160,53.79347826086956,0.5396249243799153,0.4583585400282315
bihar,samastipur,848205,bihar_samastipur_848205,56.39181286549707,0.6797886667357298,0.3191753858903968
bihar,samastipur,848206,bihar_samastipur_848206,61.17894736842105,0.5465475781518379,0.45173479903813124
bihar,samastipur,848207,bihar_samastipur_848207,49.776824034334766,0.604066161268091,0.3950723638869745
bihar,samastipur,848208,bihar_samastipur_848208,59.7962962962963,0.6821273964131107,0.3163265306122449
bihar,samastipur,848209,bihar_samastipur_848209,53.0,0.7396395648201977,0.25952993937380614
bihar,samastipur,848210,bihar_samastipur_848210,61.77725118483412,0.502414718282867,0.4968187044844768
bihar,samastipur,848211,bihar_samastipur_848211,44.27441860465116,0.5603945849512016,0.43855598698709203
bihar,samastipur,848213,bihar_samastipur_848213,0.0,0.0,0.0
bihar,samastipur,848216,bihar_samastipur_848216,43.12068965517241,0.6260454002389486,0.3699721226602947
bihar,samastipur,848220,bihar_samastipur_848220,8.7,0.6719101123595506,0.3056179775280899
bihar,samastipur,848236,bihar_samastipur_848236,43.024844720496894,0.5908894334726827,0.40766902119071646
bihar,samastipur,848237,bihar_samastipur_848237,16.1,0.7644171779141105,0.2233128834355828
bihar,samastipur,848301,bihar_samastipur_848301,50.044444444444444,0.5502879929109438,0.4474966770048737
bihar,samastipur,848302,bihar_samastipur_848302,131.01666666666668,0.48062507940541227,0.5181044339982214
bihar,samastipur,848501,bihar_samastipur_848501,104.01351351351352,0.4620474892954457,0.5366549889710652
bihar,samastipur,848502,bihar_samastipur_848502,102.17910447761194,0.5857642940490082,0.4127771295215869
bihar,samastipur,848503,bihar_samastipur_848503,50.38056680161943,0.6246185964348804,0.37457844869118356
bihar,samastipur,848504,bihar_samastipur_848504,58.744897959183675,0.5823498785144047,0.41678236723359946
bihar,samastipur,848505,bihar_samastipur_848505,43.409574468085104,0.58254803573614,0.4162281238526496
bihar,samastipur,848506,bihar_samastipur_848506,95.2,0.6071278825995807,0.3907756813417191
bihar,samstipur,847105,bihar_samstipur_847105,0.1,0.2,0.13333333333333333
bihar,samstipur,847301,bihar_samstipur_847301,0.12,0.125,0.25
bihar,samstipur,848101,bihar_samstipur_848101,1.1,0.36923076923076925,0.47692307692307695
bihar,samstipur,848102,bihar_samstipur_848102,0.1,0.2,0.13333333333333333
bihar,samstipur,848113,bihar_samstipur_848113,0.04,0.0,0.16666666666666666
bihar,samstipur,848114,bihar_samstipur_848114,0.8,0.24,0.56
bihar,samstipur,848115,bihar_samstipur_848115,0.04,0.0,0.16666666666666666
bihar,samstipur,848117,bihar_samstipur_848117,0.24,0.13636363636363635,0.4090909090909091
bihar,samstipur,848121,bihar_samstipur_848121,0.06,0.07692307692307693,0.15384615384615385
bihar,samstipur,848122,bihar_samstipur_848122,0.1,0.26666666666666666,0.06666666666666667
bihar,samstipur,848125,bihar_samstipur_848125,0.6,0.225,0.525
bihar,samstipur,848127,bihar_samstipur_848127,0.12,0.125,0.25
bihar,samstipur,848129,bihar_samstipur_848129,0.0,0.0,0.0
bihar,samstipur,848130,bihar_samstipur_848130,0.26,0.21739130434782608,0.34782608695652173
bihar,samstipur,848131,bihar_samstipur_848131,0.12,0.1875,0.1875
bihar,samstipur,848132,bihar_samstipur_848132,0.16,0.2222222222222222,0.2222222222222222
bihar,samstipur,848133,bihar_samstipur_848133,0.06,0.15384615384615385,0.07692307692307693
bihar,samstipur,848134,bihar_samstipur_848134,0.18,0.15789473684210525,0.3157894736842105
bihar,samstipur,848160,bihar_samstipur_848160,0.14,0.11764705882352941,0.29411764705882354
bihar,samstipur,848205,bihar_samstipur_848205,0.08,0.21428571428571427,0.07142857142857142
bihar,samstipur,848206,bihar_samstipur_848206,0.02,0.0,0.09090909090909091
bihar,samstipur,848207,bihar_samstipur_848207,0.1,0.0,0.3333333333333333
bihar,samstipur,848208,bihar_samstipur_848208,0.18,0.15789473684210525,0.3157894736842105
bihar,samstipur,848209,bihar_samstipur_848209,0.1,0.13333333333333333,0.2
bihar,samstipur,848210,bihar_samstipur_848210,0.16,0.16666666666666666,0.2777777777777778
bihar,samstipur,848211,bihar_samstipur_848211,0.06,0.15384615384615385,0.07692307692307693
bihar,samstipur,848216,bihar_samstipur_848216,0.04,0.0,0.16666666666666666
bihar,samstipur,848220,bihar_samstipur_848220,0.02,0.0,0.09090909090909091
bihar,samstipur,848301,bihar_samstipur_848301,0.06,0.0,0.23076923076923078
bihar,samstipur,848302,bihar_samstipur_848302,0.24,0.13636363636363635,0.4090909090909091
bihar,samstipur,848501,bihar_samstipur_848501,0.1,0.3333333333333333,0.0
bihar,samstipur,848502,bihar_samstipur_848502,0.04,0.08333333333333333,0.08333333333333333
bihar,samstipur,848503,bihar_samstipur_848503,0.16,0.1111111111111111,0.3333333333333333
bihar,samstipur,848504,bihar_samstipur_848504,0.1,0.2,0.13333333333333333
bihar,samstipur,848505,bihar_samstipur_848505,0.08,0.07142857142857142,0.21428571428571427
bihar,samstipur,848506,bihar_samstipur_848506,0.04,0.16666666666666666,0.0
bihar,saran,841101,bihar_saran_841101,39.529780564263326,0.48129952456418384,0.5179080824088748
bihar,saran,841105,bihar_saran_841105,3.72,0.3469387755102041,0.6020408163265306
bihar,saran,841201,bihar_saran_841201,29.1,0.4928327645051195,0.5003412969283276
bihar,saran,841202,bihar_saran_841202,32.46987951807229,0.6380776340110905,0.35822550831792976
bihar,saran,841204,bihar_saran_841204,36.54385964912281,0.6249402771141902,0.37028189202102246
bihar,saran,841205,bihar_saran_841205,39.826771653543304,0.5730071033938438,0.4250197316495659
bihar,saran,841206,bihar_saran_841206,31.1046511627907,0.4592178770949721,0.5370577281191806
bihar,saran,841207,bihar_saran_841207,44.839572192513366,0.43049434187016083,0.568314472900536
bihar,saran,841208,bihar_saran_841208,37.18269230769231,0.5390766056229043,0.45834408047459374
bihar,saran,841209,bihar_saran_841209,31.557142857142857,0.6755295178008112,0.3199639477242001
bihar,saran,841211,bihar_saran_841211,9.844854070660523,0.3749805265617697,0.62346159837981
bihar,saran,841212,bihar_saran_841212,30.1,0.6435643564356436,0.34983498349834985
bihar,saran,841213,bihar_saran_841213,27.294117647058822,0.4484609878310666,0.5479599141016464
bihar,saran,841214,bihar_saran_841214,34.41538461538462,0.4717400979083222,0.5238095238095238
bihar,saran,841215,bihar_saran_841215,47.48314606741573,0.49291784702549574,0.5047214353163362
bihar,saran,841216,bihar_saran_841216,23.706806282722514,0.3964301454385192,0.6013662406346408
bihar,saran,841217,bihar_saran_841217,60.8,0.4257602862254025,0.571258199165176
bihar,saran,841218,bihar_saran_841218,48.3,0.5439175257731959,0.4519587628865979
bihar,saran,841219,bihar_saran_841219,31.185454545454544,0.7448171441882133,0.25401816911250874
bihar,saran,841220,bihar_saran_841220,29.847619047619048,0.6323155216284987,0.36450381679389315
bihar,saran,841221,bihar_saran_841221,36.9375,0.6462642465175179,0.3516251582946391
bihar,saran,841222,bihar_saran_841222,40.0,0.5841059602649007,0.41368653421633556
bihar,saran,841223,bihar_saran_841223,12.56,0.7100313479623824,0.274294670846395
bihar,saran,841224,bihar_saran_841224,42.36,0.5413533834586466,0.45394736842105265
bihar,saran,841225,bihar_saran_841225,12.18,0.6946688206785138,0.28917609046849757
bihar,saran,841247,bihar_saran_841247,5.2,0.6148148148148148,0.34814814814814815
bihar,saran,841301,bihar_saran_841301,9.723327305605787,0.5362740846292051,0.46310637506969826
bihar,saran,841302,bihar_saran_841302,8.12,0.7163461538461539,0.25961538461538464
bihar,saran,841305,bihar_saran_841305,61.91379310344828,0.5262427103582338,0.47098028325465147
bihar,saran,841311,bihar_saran_841311,21.30635838150289,0.4626852186483556,0.5364112757499097
bihar,saran,841312,bihar_saran_841312,6.98,0.5682451253481894,0.403899721448468
bihar,saran,841313,bihar_saran_841313,35.127272727272725,0.41584925141972123,0.5815694372741352
bihar,saran,841316,bihar_saran_841316,17.6,0.47752808988764045,0.5112359550561798
bihar,saran,841401,bihar_saran_841401,68.44117647058823,0.6442967409948542,0.35355917667238423
bihar,saran,841402,bihar_saran_841402,51.774193548387096,0.6701863354037267,0.3267080745341615
bihar,saran,841403,bihar_saran_841403,7.607142857142857,0.4471853769006794,0.5520058233581365
bihar,saran,841404,bihar_saran_841404,0.02,0.0,0.09090909090909091
bihar,saran,841410,bihar_saran_841410,29.471698113207548,0.50143815915628,0.4969638862256312
bihar,saran,841411,bihar_saran_841411,37.50735294117647,0.7677558207787126,0.23028761494815106
bihar,saran,841412,bihar_saran_841412,40.96842105263158,0.5704766786263454,0.4269605330599692
bihar,saran,841414,bihar_saran_841414,37.6231884057971,0.5465205690119185,0.4515570934256055
bihar,saran,841415,bihar_saran_841415,37.02857142857143,0.525798998844821,0.4722757027339238
bihar,saran,841417,bihar_saran_841417,33.616504854368934,0.7205479452054795,0.2780100937274694
bihar,saran,841418,bihar_saran_841418,39.070422535211264,0.6531126304426053,0.345088161209068
bihar,saran,841419,bihar_saran_841419,40.16883116883117,0.4640090380890897,0.5343770174306004
bihar,saran,841421,bihar_saran_841421,49.55263157894737,0.446239406779661,0.5511122881355932
bihar,saran,841422,bihar_saran_841422,46.13636363636363,0.4379705400981997,0.5587561374795418
bihar,saran,841424,bihar_saran_841424,12.289171974522294,0.5902454178316248,0.40871906389147766
bihar,saran,841433,bihar_saran_841433,16.62,0.7491082045184304,0.2390011890606421
bihar,saran,841442,bihar_saran_841442,44.775,0.41519598736763885,0.5829463124651681
bihar,saran,841443,bihar_saran_841443,38.328947368421055,0.49743414300376326,0.49914471433458774
bihar,saran,841460,bihar_saran_841460,52.796875,0.5467689583948068,0.4502803186780761
bihar,sheikhpura,811101,bihar_sheikhpura_811101,30.140151515151516,0.7030249780343919,0.29571984435797666
bihar,sheikhpura,811102,bihar_sheikhpura_811102,49.64,0.6388443017656501,0.35714285714285715
bihar,sheikhpura,811103,bihar_sheikhpura_811103,42.86516853932584,0.5989542483660131,0.3984313725490196
bihar,sheikhpura,811105,bihar_sheikhpura_811105,55.44094488188976,0.6931339611034875,0.3063928453130176
bihar,sheikhpura,811107,bihar_sheikhpura_811107,48.81333333333333,0.6014709888313811,0.39580495777717245
bihar,sheikhpura,811304,bihar_sheikhpura_811304,74.37272727272727,0.6526675619582468,0.34611158588694907
bihar,sheikhpura,811311,bihar_sheikhpura_811311,10.1,0.6349514563106796,0.34563106796116505
bihar,sheikhpura,811315,bihar_sheikhpura_811315,10.52,0.7257462686567164,0.2555970149253731
bihar,sheikpura,811101,bihar_sheikpura_811101,0.38,0.27586206896551724,0.3793103448275862
bihar,sheikpura,811102,bihar_sheikpura_811102,0.06,0.15384615384615385,0.07692307692307693
bihar,sheikpura,811103,bihar_sheikpura_811103,0.04,0.16666666666666666,0.0
bihar,sheikpura,811105,bihar_sheikpura_811105,2.14,0.452991452991453,0.46153846153846156
bihar,sheikpura,811107,bihar_sheikpura_811107,0.06,0.0,0.23076923076923078
bihar,sheikpura,811304,bihar_sheikpura_811304,0.08,0.07142857142857142,0.21428571428571427
bihar,sheohar,843128,bihar_sheohar_843128,65.48514851485149,0.6005434782608695,0.39794685990338163
bihar,sheohar,843313,bihar_sheohar_843313,0.06,0.07692307692307693,0.15384615384615385
bihar,sheohar,843315,bihar_sheohar_843315,0.04,0.08333333333333333,0.08333333333333333
bihar,sheohar,843316,bihar_sheohar_843316,43.5,0.7432494279176202,0.25217391304347825
bihar,sheohar,843325,bihar_sheohar_843325,33.3,0.5802985074626865,0.4137313432835821
bihar,sheohar,843327,bihar_sheohar_843327,39.8,0.509,0.486
bihar,sheohar,843329,bihar_sheohar_843329,45.577777777777776,0.6242523592220105,0.37530459439103275
bihar,sheohar,843334,bihar_sheohar_843334,49.22522522522522,0.49113183397330407,0.507953922106418
bihar,sitamarhi,843117,bihar_sitamarhi_843117,62.58571428571429,0.5695394436844505,0.42932056543547653
bihar,sitamarhi,843301,bihar_sitamarhi_843301,48.46,0.5873407316070695,0.40854911631730373
bihar,sitamarhi,843302,bihar_sitamarhi_843302,7.1534954407294835,0.45767351851414817,0.54209048214665
bihar,sitamarhi,843311,bihar_sitamarhi_843311,64.15384615384616,0.5636363636363636,0.43397129186602873
bihar,sitamarhi,843313,bihar_sitamarhi_843313,6.6484490398818314,0.5036617842876165,0.4952285841100755
bihar,sitamarhi,843314,bihar_sitamarhi_843314,8.906574394463668,0.7039596273291926,0.2952639751552795
bihar,sitamarhi,843315,bihar_sitamarhi_843315,7.107033639143731,0.504835589941973,0.4940898345153664
bihar,sitamarhi,843316,bihar_sitamarhi_843316,16.77574750830565,0.5382332574933227,0.4607775249777426
bihar,sitamarhi,843317,bihar_sitamarhi_843317,4.6320723133578845,0.5691896576628629,0.4300881120901343
bihar,sitamarhi,843318,bihar_sitamarhi_843318,54.904761904761905,0.7014718614718615,0.2967965367965368
bihar,sitamarhi,843319,bihar_sitamarhi_843319,8.544388609715243,0.7382117002543533,0.25983173547251026
bihar,sitamarhi,843320,bihar_sitamarhi_843320,10.020341741253052,0.6464097363083164,0.3527789046653144
bihar,sitamarhi,843322,bihar_sitamarhi_843322,65.67961165048544,0.5443542435424354,0.454169741697417
bihar,sitamarhi,843323,bihar_sitamarhi_843323,87.64179104477611,0.5855028075548749,0.41364641824059895
bihar,sitamarhi,843324,bihar_sitamarhi_843324,4.482337946103423,0.5952816014942949,0.40431234011450845
bihar,sitamarhi,843325,bihar_sitamarhi_843325,33.2,0.6947886297376094,0.30338921282798836
bihar,sitamarhi,843326,bihar_sitamarhi_843326,52.73076923076923,0.6751001092100474,0.32307972333454676
bihar,sitamarhi,843327,bihar_sitamarhi_843327,9.031525851197982,0.5043253802148737,0.49497697781498534
bihar,sitamarhi,843328,bihar_sitamarhi_843328,53.35616438356164,0.6360256410256411,0.3626923076923077
bihar,sitamarhi,843329,bihar_sitamarhi_843329,0.02,0.09090909090909091,0.0
bihar,sitamarhi,843330,bihar_sitamarhi_843330,3.4279217826284674,0.6304981452040276,0.36817700052994173
bihar,sitamarhi,843331,bihar_sitamarhi_843331,4.945890611289851,0.7056146572104018,0.2937943262411348
bihar,sitamarhi,843332,bihar_sitamarhi_843332,5.644007155635062,0.5492348284960422,0.4497097625329815
bihar,sitamarhi,843333,bihar_sitamarhi_843333,45.794871794871796,0.7783889614022003,0.2206787245944434
bihar,sitamarhi,843334,bihar_sitamarhi_843334,3.76,0.5808080808080808,0.3686868686868687
bihar,sitamarhi,843351,bihar_sitamarhi_843351,13.32,0.7958579881656804,0.1893491124260355
bihar,siwan,841203,bihar_siwan_841203,35.71844660194175,0.5836269991867715,0.41366223908918404
bihar,siwan,841204,bihar_siwan_841204,0.02,0.0,0.09090909090909091
bihar,siwan,841210,bihar_siwan_841210,31.29126213592233,0.5858335910918652,0.411073306526446
bihar,siwan,841223,bihar_siwan_841223,3.32,0.6363636363636364,0.3068181818181818
bihar,siwan,841226,bihar_siwan_841226,16.21217105263158,0.5498884607584669,0.4496045426891097
bihar,siwan,841227,bihar_siwan_841227,43.901869158878505,0.5488569909622542,0.4500797448165869
bihar,siwan,841231,bihar_siwan_841231,34.417808219178085,0.5644488579940417,0.43356504468718965
bihar,siwan,841232,bihar_siwan_841232,53.648,0.6416021441334128,0.3569088743299583
bihar,siwan,841233,bihar_siwan_841233,20.8,0.6957328385899815,0.3011750154607297
bihar,siwan,841234,bihar_siwan_841234,71.84,0.5235980011104941,0.47362576346474183
bihar,siwan,841235,bihar_siwan_841235,56.98275862068966,0.6238310708898944,0.3731523378582202
bihar,siwan,841236,bihar_siwan_841236,25.672727272727272,0.4983513895430994,0.4992934526613283
bihar,siwan,841237,bihar_siwan_841237,19.955307262569832,0.6225572305974316,0.37465103294249025
bihar,siwan,841238,bihar_siwan_841238,37.0,0.6982502965599051,0.30026690391459077
bihar,siwan,841239,bihar_siwan_841239,17.662239089184062,0.6344709165056879,0.36445589182227944
bihar,siwan,841240,bihar_siwan_841240,18.81159420289855,0.5328746177370031,0.459480122324159
bihar,siwan,841241,bihar_siwan_841241,33.89506172839506,0.5893473913833849,0.4088347573168515
bihar,siwan,841242,bihar_siwan_841242,12.26,0.6886035313001605,0.2953451043338684
bihar,siwan,841243,bihar_siwan_841243,45.479166666666664,0.7447440585009141,0.2529707495429616
bihar,siwan,841244,bihar_siwan_841244,68.36,0.4865810968494749,0.5105017502917153
bihar,siwan,841245,bihar_siwan_841245,67.8425925925926,0.5857980100858662,0.41283903502794056
bihar,siwan,841286,bihar_siwan_841286,39.28846153846154,0.542236328125,0.455322265625
bihar,siwan,841287,bihar_siwan_841287,31.88,0.6203241895261845,0.3734413965087282
bihar,siwan,841404,bihar_siwan_841404,24.36,0.4828990228013029,0.508957654723127
bihar,siwan,841406,bihar_siwan_841406,11.167441860465116,0.45631370917412106,0.5426461410443104
bihar,siwan,841407,bihar_siwan_841407,11.66,0.6745362563237775,0.3086003372681282
bihar,siwan,841408,bihar_siwan_841408,28.81081081081081,0.51714463840399,0.47973815461346636
bihar,siwan,841409,bihar_siwan_841409,4.54,0.6708860759493671,0.2869198312236287
bihar,siwan,841413,bihar_siwan_841413,51.88,0.4383491412458344,0.5590874134837222
bihar,siwan,841416,bihar_siwan_841416,34.48453608247423,0.743070044709389,0.2539493293591654
bihar,siwan,841417,bihar_siwan_841417,19.58,0.36804853387259856,0.621840242669363
bihar,siwan,841420,bihar_siwan_841420,12.16,0.46116504854368934,0.5226537216828478
bihar,siwan,841427,bihar_siwan_841427,12.52,0.7232704402515723,0.2610062893081761
bihar,siwan,841428,bihar_siwan_841428,8.34,0.7353629976580797,0.24121779859484777
bihar,siwan,841434,bihar_siwan_841434,39.17424242424242,0.5298204979733642,0.46824937270797146
bihar,siwan,841435,bihar_siwan_841435,38.83620689655172,0.7437430786267996,0.2540420819490587
bihar,siwan,841436,bihar_siwan_841436,39.476190476190474,0.6523828594313176,0.3436123348017621
bihar,siwan,841438,bihar_siwan_841438,67.89156626506023,0.5069973427812223,0.4912311780336581
bihar,siwan,841439,bihar_siwan_841439,30.253521126760564,0.6725499303297724,0.3251277287505806
bihar,siwan,841446,bihar_siwan_841446,4.24,0.7387387387387387,0.21621621621621623
bihar,siwan,841502,bihar_siwan_841502,23.36,0.7062818336162988,0.28522920203735147
bihar,siwan,841504,bihar_siwan_841504,30.564885496183205,0.5964125560538116,0.401096163428002
bihar,siwan,841506,bihar_siwan_841506,29.039024390243902,0.7211135334563139,0.2772094583263458
bihar,siwan,841507,bihar_siwan_841507,41.97014925373134,0.4358610914245216,0.5605953224663359
bihar,siwan,841509,bihar_siwan_841509,31.04,0.6094750320102432,0.38412291933418696
bihar,supaul,847402,bihar_supaul_847402,9.42,0.6923076923076923,0.2869022869022869
bihar,supaul,847408,bihar_supaul_847408,50.614285714285714,0.7177033492822966,0.2794821277793414
bihar,supaul,847451,bihar_supaul_847451,48.142857142857146,0.6330376940133038,0.3632668144863267
bihar,supaul,847452,bihar_supaul_847452,42.11206896551724,0.5467280163599182,0.4522494887525562
bihar,supaul,852105,bihar_supaul_852105,35.3743842364532,0.591572799332499,0.40703657349464606
bihar,supaul,852108,bihar_supaul_852108,69.71875,0.6073345259391771,0.3904293381037567
bihar,supaul,852109,bihar_supaul_852109,45.66355140186916,0.511437908496732,0.48651960784313725
bihar,supaul,852110,bihar_supaul_852110,52.013698630136986,0.6572104018912529,0.3401628578933543
bihar,supaul,852111,bihar_supaul_852111,62.0,0.45875557357113905,0.5402310498581273
bihar,supaul,852112,bihar_supaul_852112,12.14,0.5640194489465153,0.419773095623987
bihar,supaul,852123,bihar_supaul_852123,23.0,0.5336206896551724,0.45775862068965517
bihar,supaul,852125,bihar_supaul_852125,70.44927536231884,0.6235100698725853,0.375462392108508
bihar,supaul,852128,bihar_supaul_852128,0.02,0.0,0.09090909090909091
bihar,supaul,852130,bihar_supaul_852130,57.4822695035461,0.5176833025261861,0.48108441158348736
bihar,supaul,852131,bihar_supaul_852131,47.252983293556085,0.6055328386087132,0.39396234035034583
bihar,supaul,852134,bihar_supaul_852134,0.06,0.0,0.23076923076923078
bihar,supaul,852137,bihar_supaul_852137,57.75796178343949,0.5936329588014981,0.4052654769773078
bihar,supaul,852138,bihar_supaul_852138,80.87394957983193,0.6560099647083247,0.34295204484118746
bihar,supaul,852139,bihar_supaul_852139,62.99431818181818,0.45237451563485626,0.5467243399116879
bihar,supaul,852214,bihar_supaul_852214,55.735849056603776,0.5897204688908927,0.4091523895401262
bihar,supaul,852215,bihar_supaul_852215,53.77653631284916,0.5187837276878373,0.48017849730178497
bihar,supaul,852217,bihar_supaul_852217,0.04,0.16666666666666666,0.0
bihar,supaul,852218,bihar_supaul_852218,65.51773049645391,0.5410899653979239,0.4578287197231834
bihar,supaul,854338,bihar_supaul_854338,31.38,0.7023432552248259,0.29132362254591515
bihar,supaul,854339,bihar_supaul_854339,45.21825396825397,0.5797457255589654,0.4193774660236738
bihar,supaul,854340,bihar_supaul_854340,38.8,0.7356164383561644,0.26095890410958905
bihar,vaishali,843102,bihar_vaishali_843102,39.78,0.496248124062031,0.49874937468734365
bihar,vaishali,843104,bihar_vaishali_843104,17.02,0.5934959349593496,0.3948896631823461
bihar,vaishali,843105,bihar_vaishali_843105,0.64,0.23809523809523808,0.5238095238095238
bihar,vaishali,843110,bihar_vaishali_843110,46.75892857142857,0.6310272536687631,0.3670668953687822
bihar,vaishali,843114,bihar_vaishali_843114,40.98392282958199,0.5995609909062402,0.39965506428347447
bihar,vaishali,844101,bihar_vaishali_844101,47.95067264573991,0.5411566850415771,0.4579089974773428
bihar,vaishali,844102,bihar_vaishali_844102,41.04011461318051,0.6044791739342775,0.394823135421754
bihar,vaishali,844103,bihar_vaishali_844103,0.2,0.2,0.3
bihar,vaishali,844111,bihar_vaishali_844111,42.792857142857144,0.5630728211964673,0.43526078986835526
bihar,vaishali,844112,bihar_vaishali_844112,43.612612612612615,0.572459286745001,0.42547928262213974
bihar,vaishali,844113,bihar_vaishali_844113,45.652482269503544,0.6728711028385296,0.32557778811850474
bihar,vaishali,844114,bihar_vaishali_844114,47.95172413793104,0.49216728945099164,0.5071141132509341
bihar,vaishali,844115,bihar_vaishali_844115,31.201834862385322,0.5863383172090296,0.41072999120492526
bihar,vaishali,844116,bihar_vaishali_844116,50.08695652173913,0.6093479515291402,0.3877668782458165
bihar,vaishali,844117,bihar_vaishali_844117,45.55072463768116,0.5616872819536949,0.43514113542657784
bihar,vaishali,844118,bihar_vaishali_844118,40.35057471264368,0.5138671597212345,0.484710567486844
bihar,vaishali,844119,bihar_vaishali_844119,44.65714285714286,0.6253188775510204,0.37149234693877553
bihar,vaishali,844120,bihar_vaishali_844120,15.26,0.6002587322121604,0.3868046571798189
bihar,vaishali,844121,bihar_vaishali_844121,61.57575757575758,0.6256637168141593,0.3733529990167158
bihar,vaishali,844122,bihar_vaishali_844122,42.361702127659576,0.6274192648781304,0.3720229795303698
bihar,vaishali,844123,bihar_vaishali_844123,35.0062893081761,0.7815638450502153,0.21664275466284075
bihar,vaishali,844124,bihar_vaishali_844124,46.22222222222222,0.6493676406454426,0.34845180985608376
bihar,vaishali,844125,bihar_vaishali_844125,35.50568181818182,0.6534590190126218,0.34494328167438887
bihar,vaishali,844126,bihar_vaishali_844126,46.02298850574713,0.5773260164629583,0.421426789723123
bihar,vaishali,844128,bihar_vaishali_844128,35.03333333333333,0.6199810306670882,0.376857413847613
bihar,vaishali,844131,bihar_vaishali_844131,16.92,0.5771028037383178,0.411214953271028
bihar,vaishali,844134,bihar_vaishali_844134,16.34,0.6336154776299879,0.3542926239419589
bihar,vaishali,844139,bihar_vaishali_844139,20.76,0.700381679389313,0.2900763358778626
bihar,vaishali,844141,bihar_vaishali_844141,11.4,0.6706896551724137,0.3120689655172414
bihar,vaishali,844501,bihar_vaishali_844501,69.7,0.5602288984263233,0.4369098712446352
bihar,vaishali,844502,bihar_vaishali_844502,38.45454545454545,0.6459878624409979,0.3523263654753877
bihar,vaishali,844503,bihar_vaishali_844503,32.92727272727273,0.5872035300606729,0.4116933259790403
bihar,vaishali,844504,bihar_vaishali_844504,16.321695760598505,0.5669465648854962,0.43229007633587785
bihar,vaishali,844505,bihar_vaishali_844505,60.25,0.525496471957518,0.47377609660289516
bihar,vaishali,844506,bihar_vaishali_844506,54.504464285714285,0.5805712415091251,0.4186103609133317
bihar,vaishali,844507,bihar_vaishali_844507,30.546762589928058,0.7356672932330827,0.2619830827067669
bihar,vaishali,844508,bihar_vaishali_844508,31.606145251396647,0.5673289183222958,0.43178807947019865
bihar,vaishali,844509,bihar_vaishali_844509,55.1025641025641,0.564066852367688,0.4336118848653668
bihar,west champaran,845101,bihar_west champaran_845101,13.818433179723502,0.5055655535559554,0.4937679130840499
bihar,west champaran,845102,bihar_west champaran_845102,20.14,0.6007866273352999,0.3893805309734513
bihar,west champaran,845103,bihar_west champaran_845103,16.787755102040816,0.5389752306945119,0.4598105876639145
bihar,west champaran,845104,bihar_west champaran_845104,1.56,0.1590909090909091,0.7272727272727273
bihar,west champaran,845105,bihar_west champaran_845105,83.544061302682,0.5584689433875774,0.44107265642906257
bihar,west champaran,845106,bihar_west champaran_845106,20.05824175824176,0.5624486667031704,0.43700377813064667
bihar,west champaran,845107,bihar_west champaran_845107,62.824561403508774,0.6140350877192983,0.38318017265385684
bihar,west champaran,845306,bihar_west champaran_845306,9.240663900414937,0.46658443597219107,0.532294236375869
bihar,west champaran,845307,bihar_west champaran_845307,9.809493264913407,0.47964451414755277,0.5197020192119193
bihar,west champaran,845404,bihar_west champaran_845404,39.36645962732919,0.5679489200693678,0.4312628093961848
bihar,west champaran,845438,bihar_west champaran_845438,10.960632269609306,0.490139006011806,0.50958896656783
bihar,west champaran,845439,bihar_west champaran_845439,0.04,0.0,0.16666666666666666
bihar,west champaran,845449,bihar_west champaran_845449,7.934545454545455,0.4600366426199473,0.5393908164433757
bihar,west champaran,845450,bihar_west champaran_845450,31.23076923076923,0.5228346456692914,0.47618110236220473
bihar,west champaran,845451,bihar_west champaran_845451,42.91891891891892,0.4074260541220894,0.5919446192573946
bihar,west champaran,845452,bihar_west champaran_845452,14.020066889632107,0.5150792704732388,0.48432471093098106
bihar,west champaran,845453,bihar_west champaran_845453,12.583098591549296,0.5077175452986354,0.4915367981507718
bihar,west champaran,845454,bihar_west champaran_845454,15.65381708238851,0.4861969111969112,0.5133204633204633
bihar,west champaran,845455,bihar_west champaran_845455,9.627167630057803,0.5670634126825365,0.4324364872974595
bihar,west champaran,845459,bihar_west champaran_845459,87.93827160493827,0.37296576879910215,0.6263327721661055
chandigarh,chandigarh,140308,chandigarh_chandigarh_140308,0.02,0.09090909090909091,0.0
chandigarh,chandigarh,140901,chandigarh_chandigarh_140901,0.18,0.2631578947368421,0.21052631578947367
chandigarh,chandigarh,160001,chandigarh_chandigarh_160001,5.56,0.7291666666666666,0.2361111111111111
chandigarh,chandigarh,160002,chandigarh_chandigarh_160002,136.3709677419355,0.5780271707028942,0.4207914943886592
chandigarh,chandigarh,160003,chandigarh_chandigarh_160003,30.38,0.76324395029431,0.2302158273381295
