state,district,pincode,region_key,demo_to_enrol_ratio,bio_to_enrol_ratio
bihar,samastipur,847301,bihar_samastipur_847301,25.438356164383563,37.76712328767123
bihar,samastipur,848101,bihar_samastipur_848101,5.368040491684743,7.180766449746927
bihar,samastipur,848102,bihar_samastipur_848102,23.666666666666668,33.236111111111114
bihar,samastipur,848111,bihar_samastipur_848111,17.7,41.6
bihar,samastipur,848113,bihar_samastipur_848113,21.66176470588235,24.794117647058822
bihar,samastipur,848114,bihar_samastipur_848114,23.938,24.678
bihar,samastipur,848115,bihar_samastipur_848115,37.54347826086956,41.91304347826087
bihar,samastipur,848116,bihar_samastipur_848116,0.4,0.4
bihar,samastipur,848117,bihar_samastipur_848117,27.021897810218977,25.204379562043794
bihar,samastipur,848118,bihar_samastipur_848118,8.7,10.8
bihar,samastipur,848121,bihar_samastipur_848121,34.659574468085104,38.38297872340426
bihar,samastipur,848122,bihar_samastipur_848122,29.555555555555557,31.62962962962963
bihar,samastipur,848125,bihar_samastipur_848125,19.6,45.694117647058825
bihar,samastipur,848127,bihar_samastipur_848127,9.317880794701987,26.986754966887418
bihar,samastipur,848129,bihar_samastipur_848129,13.65979381443299,20.824742268041238
bihar,samastipur,848130,bihar_samastipur_848130,44.75675675675676,43.37837837837838
bihar,samastipur,848131,bihar_samastipur_848131,32.06849315068493,29.794520547945204
bihar,samastipur,848132,bihar_samastipur_848132,17.491349480968857,24.058823529411764
bihar,samastipur,848133,bihar_samastipur_848133,20.45614035087719,34.578947368421055
bihar,samastipur,848134,bihar_samastipur_848134,13.059880239520957,28.197604790419163
bihar,samastipur,848160,bihar_samastipur_848160,24.706521739130434,29.08695652173913
bihar,samastipur,848205,bihar_samastipur_848205,18.017543859649123,38.37426900584796
bihar,samastipur,848206,bihar_samastipur_848206,27.68421052631579,33.49473684210526
bihar,samastipur,848207,bihar_samastipur_848207,19.682403433476395,30.09442060085837
bihar,samastipur,848208,bihar_samastipur_848208,18.944444444444443,40.851851851851855
bihar,samastipur,848209,bihar_samastipur_848209,13.766519823788546,39.23348017621145
bihar,samastipur,848210,bihar_samastipur_848210,30.71563981042654,31.061611374407583
bihar,samastipur,848211,bihar_samastipur_848211,19.43720930232558,24.837209302325583
bihar,samastipur,848213,bihar_samastipur_848213,0.0,0.0
bihar,samastipur,848216,bihar_samastipur_848216,16.017241379310345,27.103448275862068
bihar,samastipur,848220,bihar_samastipur_848220,13.6,29.9
bihar,samastipur,848236,bihar_samastipur_848236,17.565217391304348,25.459627329192546
bihar,samastipur,848237,bihar_samastipur_848237,5.352941176470588,18.323529411764707
bihar,samastipur,848301,bihar_samastipur_848301,22.444444444444443,27.6
bihar,samastipur,848302,bihar_samastipur_848302,67.96666666666667,63.05
bihar,samastipur,848501,bihar_samastipur_848501,55.891891891891895,48.12162162162162
bihar,samastipur,848502,bihar_samastipur_848502,42.23880597014925,59.940298507462686
bihar,samastipur,848503,bihar_samastipur_848503,18.88663967611336,31.493927125506072
bihar,samastipur,848504,bihar_samastipur_848504,24.505102040816325,34.23979591836735
bihar,samastipur,848505,bihar_samastipur_848505,18.090425531914892,25.319148936170212
bihar,samastipur,848506,bihar_samastipur_848506,38.833333333333336,60.333333333333336
bihar,samstipur,847105,bihar_samstipur_847105,0.2,0.3
bihar,samstipur,847301,bihar_samstipur_847301,0.4,0.2
bihar,samstipur,848101,bihar_samstipur_848101,3.1,2.4
bihar,samstipur,848102,bihar_samstipur_848102,0.2,0.3
bihar,samstipur,848113,bihar_samstipur_848113,0.2,0.0
bihar,samstipur,848114,bihar_samstipur_848114,2.8,1.2
bihar,samstipur,848115,bihar_samstipur_848115,0.2,0.0
bihar,samstipur,848117,bihar_samstipur_848117,0.9,0.3
bihar,samstipur,848121,bihar_samstipur_848121,0.2,0.1
bihar,samstipur,848122,bihar_samstipur_848122,0.1,0.4
bihar,samstipur,848125,bihar_samstipur_848125,2.1,0.9
bihar,samstipur,848127,bihar_samstipur_848127,0.4,0.2
bihar,samstipur,848129,bihar_samstipur_848129,0.0,0.0
bihar,samstipur,848130,bihar_samstipur_848130,0.8,0.5
bihar,samstipur,848131,bihar_samstipur_848131,0.3,0.3
bihar,samstipur,848132,bihar_samstipur_848132,0.4,0.4
bihar,samstipur,848133,bihar_samstipur_848133,0.1,0.2
bihar,samstipur,848134,bihar_samstipur_848134,0.6,0.3
bihar,samstipur,848160,bihar_samstipur_848160,0.5,0.2
bihar,samstipur,848205,bihar_samstipur_848205,0.1,0.3
bihar,samstipur,848206,bihar_samstipur_848206,0.1,0.0
bihar,samstipur,848207,bihar_samstipur_848207,0.5,0.0
bihar,samstipur,848208,bihar_samstipur_848208,0.6,0.3
bihar,samstipur,848209,bihar_samstipur_848209,0.3,0.2
bihar,samstipur,848210,bihar_samstipur_848210,0.5,0.3
bihar,samstipur,848211,bihar_samstipur_848211,0.1,0.2
bihar,samstipur,848216,bihar_samstipur_848216,0.2,0.0
bihar,samstipur,848220,bihar_samstipur_848220,0.1,0.0
bihar,samstipur,848301,bihar_samstipur_848301,0.3,0.0
bihar,samstipur,848302,bihar_samstipur_848302,0.9,0.3
bihar,samstipur,848501,bihar_samstipur_848501,0.0,0.5
bihar,samstipur,848502,bihar_samstipur_848502,0.1,0.1
bihar,samstipur,848503,bihar_samstipur_848503,0.6,0.2
bihar,samstipur,848504,bihar_samstipur_848504,0.2,0.3
bihar,samstipur,848505,bihar_samstipur_848505,0.3,0.1
bihar,samstipur,848506,bihar_samstipur_848506,0.0,0.2
bihar,saran,841101,bihar_saran_841101,20.489028213166144,19.04075235109718
bihar,saran,841105,bihar_saran_841105,11.8,6.8
bihar,saran,841201,bihar_saran_841201,19.289473684210527,19.0
bihar,saran,841202,bihar_saran_841202,11.674698795180722,20.795180722891565
bihar,saran,841204,bihar_saran_841204,13.596491228070175,22.94736842105263
bihar,saran,841205,bihar_saran_841205,16.96062992125984,22.866141732283463
bihar,saran,841206,bihar_saran_841206,16.767441860465116,14.337209302325581
bihar,saran,841207,bihar_saran_841207,25.513368983957218,19.32620320855615
bihar,saran,841208,bihar_saran_841208,17.08653846153846,20.096153846153847
bihar,saran,841209,bihar_saran_841209,10.142857142857142,21.414285714285715
bihar,saran,841211,bihar_saran_841211,6.147465437788019,3.697388632872504
bihar,saran,841212,bihar_saran_841212,13.25,24.375
bihar,saran,841213,bihar_saran_841213,15.009803921568627,12.284313725490197
bihar,saran,841214,bihar_saran_841214,18.107692307692307,16.307692307692307
bihar,saran,841215,bihar_saran_841215,24.02247191011236,23.46067415730337
bihar,saran,841216,bihar_saran_841216,14.287958115183246,9.418848167539267
bihar,saran,841217,bihar_saran_841217,34.836363636363636,25.963636363636365
bihar,saran,841218,bihar_saran_841218,22.833333333333332,27.479166666666668
bihar,saran,841219,bihar_saran_841219,7.930909090909091,23.254545454545454
bihar,saran,841220,bihar_saran_841220,10.914285714285715,18.933333333333334
bihar,saran,841221,bihar_saran_841221,13.015625,23.921875
bihar,saran,841222,bihar_saran_841222,16.58407079646018,23.41592920353982
bihar,saran,841223,bihar_saran_841223,5.46875,14.15625
bihar,saran,841224,bihar_saran_841224,24.15,28.8
bihar,saran,841225,bihar_saran_841225,14.916666666666666,35.833333333333336
bihar,saran,841247,bihar_saran_841247,9.4,16.6
bihar,saran,841301,bihar_saran_841301,4.505726341169379,5.217600964436407
bihar,saran,841302,bihar_saran_841302,10.8,29.8
bihar,saran,841305,bihar_saran_841305,29.24137931034483,32.672413793103445
bihar,saran,841311,bihar_saran_841311,11.439306358381502,9.867052023121387
bihar,saran,841312,bihar_saran_841312,6.904761904761905,9.714285714285714
bihar,saran,841313,bihar_saran_841313,20.48181818181818,14.645454545454545
bihar,saran,841316,bihar_saran_841316,11.666666666666666,10.897435897435898
bihar,saran,841401,bihar_saran_841401,24.25,44.19117647058823
bihar,saran,841402,bihar_saran_841402,16.967741935483872,34.806451612903224
bihar,saran,841403,bihar_saran_841403,4.202586206896552,3.4045566502463056
bihar,saran,841404,bihar_saran_841404,0.1,0.0
bihar,saran,841410,bihar_saran_841410,14.669811320754716,14.80188679245283
bihar,saran,841411,bihar_saran_841411,8.654411764705882,28.852941176470587
bihar,saran,841412,bihar_saran_841412,17.53684210526316,23.431578947368422
bihar,saran,841414,bihar_saran_841414,17.02173913043478,20.60144927536232
bihar,saran,841415,bihar_saran_841415,17.521428571428572,19.507142857142856
bihar,saran,841417,bihar_saran_841417,9.359223300970873,24.25728155339806
bihar,saran,841418,bihar_saran_841418,13.507042253521126,25.56338028169014
bihar,saran,841419,bihar_saran_841419,21.5,18.66883116883117
bihar,saran,841421,bihar_saran_841421,27.38157894736842,22.17105263157895
bihar,saran,841422,bihar_saran_841422,25.863636363636363,20.272727272727273
bihar,saran,841424,bihar_saran_841424,5.028025477707007,7.261146496815287
bihar,saran,841433,bihar_saran_841433,9.571428571428571,30.0
bihar,saran,841442,bihar_saran_841442,26.15,18.625
bihar,saran,841443,bihar_saran_841443,19.19736842105263,19.13157894736842
bihar,saran,841460,bihar_saran_841460,23.84375,28.953125
bihar,sheikhpura,811101,bihar_sheikhpura_811101,8.924242424242424,21.21590909090909
bihar,sheikhpura,811102,bihar_sheikhpura_811102,26.96969696969697,48.24242424242424
bihar,sheikhpura,811103,bihar_sheikhpura_811103,17.123595505617978,25.741573033707866
bihar,sheikhpura,811105,bihar_sheikhpura_811105,16.99475065616798,38.44619422572178
bihar,sheikhpura,811107,bihar_sheikhpura_811107,19.373333333333335,29.44
bihar,sheikhpura,811304,bihar_sheikhpura_811304,25.772727272727273,48.6
bihar,sheikhpura,811311,bihar_sheikhpura_811311,13.692307692307692,25.153846153846153
bihar,sheikhpura,811315,bihar_sheikhpura_811315,8.5625,24.3125
bihar,sheikpura,811101,bihar_sheikpura_811101,1.1,0.8
bihar,sheikpura,811102,bihar_sheikpura_811102,0.1,0.2
bihar,sheikpura,811103,bihar_sheikpura_811103,0.0,0.2
bihar,sheikpura,811105,bihar_sheikpura_811105,5.4,5.3
bihar,sheikpura,811107,bihar_sheikpura_811107,0.3,0.0
bihar,sheikpura,811304,bihar_sheikpura_811304,0.3,0.1
bihar,sheohar,843128,bihar_sheohar_843128,26.099009900990097,39.386138613861384
bihar,sheohar,843313,bihar_sheohar_843313,0.2,0.1
bihar,sheohar,843315,bihar_sheohar_843315,0.1,0.1
bihar,sheohar,843316,bihar_sheohar_843316,16.696969696969695,49.21212121212121
bihar,sheohar,843325,bihar_sheohar_843325,23.1,32.4
bihar,sheohar,843327,bihar_sheohar_843327,26.27027027027027,27.513513513513512
bihar,sheohar,843329,bihar_sheohar_843329,17.113131313131312,28.464646464646464
bihar,sheohar,843334,bihar_sheohar_843334,25.027027027027028,24.1981981981982
bihar,sitamarhi,843117,bihar_sitamarhi_843117,26.9,35.68571428571428
bihar,sitamarhi,843301,bihar_sitamarhi_843301,23.11627906976744,33.23255813953488
bihar,sitamarhi,843302,bihar_sitamarhi_843302,3.878757176629517,3.274738264099966
bihar,sitamarhi,843311,bihar_sitamarhi_843311,27.907692307692308,36.246153846153845
bihar,sitamarhi,843313,bihar_sitamarhi_843313,3.29615952732644,3.3522895125553913
bihar,sitamarhi,843314,bihar_sitamarhi_843314,2.631833910034602,6.274740484429066
bihar,sitamarhi,843315,bihar_sitamarhi_843315,3.515290519877676,3.591743119266055
bihar,sitamarhi,843316,bihar_sitamarhi_843316,7.737541528239203,9.038205980066445
bihar,sitamarhi,843317,bihar_sitamarhi_843317,1.9936391027787077,2.6384332105791763
bihar,sitamarhi,843318,bihar_sitamarhi_843318,16.323809523809523,38.58095238095238
bihar,sitamarhi,843319,bihar_sitamarhi_843319,2.224455611390285,6.319932998324958
bihar,sitamarhi,843320,bihar_sitamarhi_843320,3.5378356387306753,6.482506102522376
bihar,sitamarhi,843322,bihar_sitamarhi_843322,29.87378640776699,35.80582524271845
bihar,sitamarhi,843323,bihar_sitamarhi_843323,36.28358208955224,51.35820895522388
bihar,sitamarhi,843324,bihar_sitamarhi_843324,1.8130007283321194,2.6693372177713037
bihar,sitamarhi,843325,bihar_sitamarhi_843325,10.090909090909092,23.10909090909091
bihar,sitamarhi,843326,bihar_sitamarhi_843326,17.067307692307693,35.66346153846154
bihar,sitamarhi,843327,bihar_sitamarhi_843327,4.473518284993695,4.558007566204288
bihar,sitamarhi,843328,bihar_sitamarhi_843328,19.376712328767123,33.97945205479452
bihar,sitamarhi,843329,bihar_sitamarhi_843329,0.0,0.1
bihar,sitamarhi,843330,bihar_sitamarhi_843330,1.263756252842201,2.1641655297862665
bihar,sitamarhi,843331,bihar_sitamarhi_843331,1.453933898800819,3.491956712489032
bihar,sitamarhi,843332,bihar_sitamarhi_843332,2.540846750149076,3.103160405485987
bihar,sitamarhi,843333,bihar_sitamarhi_843333,10.115384615384615,35.67948717948718
bihar,sitamarhi,843334,bihar_sitamarhi_843334,7.3,11.5
bihar,sitamarhi,843351,bihar_sitamarhi_843351,10.666666666666666,44.833333333333336
bihar,siwan,841203,bihar_siwan_841203,14.815533980582524,20.902912621359224
bihar,siwan,841204,bihar_siwan_841204,0.1,0.0
bihar,siwan,841210,bihar_siwan_841210,12.902912621359222,18.388349514563107
bihar,siwan,841223,bihar_siwan_841223,4.909090909090909,10.181818181818182
bihar,siwan,841226,bihar_siwan_841226,7.292763157894737,8.919407894736842
bihar,siwan,841227,bihar_siwan_841227,19.7803738317757,24.121495327102803
bihar,siwan,841231,bihar_siwan_841231,14.952054794520548,19.465753424657535
bihar,siwan,841232,bihar_siwan_841232,19.176,34.472
bihar,siwan,841233,bihar_siwan_841233,6.283870967741936,14.516129032258064
bihar,siwan,841234,bihar_siwan_841234,35.541666666666664,39.291666666666664
bihar,siwan,841235,bihar_siwan_841235,21.32758620689655,35.6551724137931
bihar,siwan,841236,bihar_siwan_841236,12.848484848484848,12.824242424242424
bihar,siwan,841237,bihar_siwan_841237,7.4972067039106145,12.458100558659218
bihar,siwan,841238,bihar_siwan_841238,11.126373626373626,25.873626373626372
bihar,siwan,841239,bihar_siwan_841239,6.444022770398482,11.21821631878558
bihar,siwan,841240,bihar_siwan_841240,8.710144927536232,10.101449275362318
bihar,siwan,841241,bihar_siwan_841241,13.882716049382717,20.012345679012345
bihar,siwan,841242,bihar_siwan_841242,10.823529411764707,25.235294117647058
bihar,siwan,841243,bihar_siwan_841243,11.53125,33.947916666666664
bihar,siwan,841244,bihar_siwan_841244,36.458333333333336,34.75
bihar,siwan,841245,bihar_siwan_841245,28.046296296296298,39.7962962962963
bihar,siwan,841286,bihar_siwan_841286,17.932692307692307,21.35576923076923
bihar,siwan,841287,bihar_siwan_841287,31.526315789473685,52.36842105263158
bihar,siwan,841404,bihar_siwan_841404,21.551724137931036,20.448275862068964
bihar,siwan,841406,bihar_siwan_841406,6.066279069767442,5.101162790697674
bihar,siwan,841407,bihar_siwan_841407,13.071428571428571,28.571428571428573
bihar,siwan,841408,bihar_siwan_841408,13.864864864864865,14.945945945945946
bihar,siwan,841409,bihar_siwan_841409,6.181818181818182,14.454545454545455
bihar,siwan,841413,bihar_siwan_841413,29.08,22.8
bihar,siwan,841416,bihar_siwan_841416,8.783505154639176,25.701030927835053
bihar,siwan,841417,bihar_siwan_841417,17.571428571428573,10.4
bihar,siwan,841420,bihar_siwan_841420,13.458333333333334,11.875
bihar,siwan,841427,bihar_siwan_841427,16.6,46.0
bihar,siwan,841428,bihar_siwan_841428,10.3,31.4
bihar,siwan,841434,bihar_siwan_841434,18.37878787878788,20.795454545454547
bihar,siwan,841435,bihar_siwan_841435,9.887931034482758,28.948275862068964
bihar,siwan,841436,bihar_siwan_841436,13.619047619047619,25.857142857142858
bihar,siwan,841438,bihar_siwan_841438,33.40963855421687,34.48192771084337
bihar,siwan,841439,bihar_siwan_841439,9.859154929577464,20.3943661971831
bihar,siwan,841446,bihar_siwan_841446,4.0,13.666666666666666
bihar,siwan,841502,bihar_siwan_841502,8.4,20.8
bihar,siwan,841504,bihar_siwan_841504,12.290076335877863,18.27480916030534
bihar,siwan,841506,bihar_siwan_841506,8.06341463414634,20.975609756097562
bihar,siwan,841507,bihar_siwan_841507,23.611940298507463,18.35820895522388
bihar,siwan,841509,bihar_siwan_841509,17.647058823529413,28.0
bihar,supaul,847402,bihar_supaul_847402,12.545454545454545,30.272727272727273
bihar,supaul,847408,bihar_supaul_847408,14.185714285714285,36.42857142857143
bihar,supaul,847451,bihar_supaul_847451,17.553571428571427,30.589285714285715
bihar,supaul,847452,bihar_supaul_847452,19.064655172413794,23.04741379310345
bihar,supaul,852105,bihar_supaul_852105,14.41871921182266,20.95566502463054
bihar,supaul,852108,bihar_supaul_852108,27.28125,42.4375
bihar,supaul,852109,bihar_supaul_852109,22.261682242990656,23.401869158878505
bihar,supaul,852110,bihar_supaul_852110,17.73972602739726,34.273972602739725
bihar,supaul,852111,bihar_supaul_852111,33.528301886792455,28.471698113207548
bihar,supaul,852112,bihar_supaul_852112,21.583333333333332,29.0
bihar,supaul,852123,bihar_supaul_852123,23.08695652173913,26.91304347826087
bihar,supaul,852125,bihar_supaul_852125,26.47826086956522,43.971014492753625
bihar,supaul,852128,bihar_supaul_852128,0.1,0.0
bihar,supaul,852130,bihar_supaul_852130,27.68794326241135,29.79432624113475
bihar,supaul,852131,bihar_supaul_852131,18.62529832935561,28.627684964200476
bihar,supaul,852134,bihar_supaul_852134,0.3,0.0
bihar,supaul,852137,bihar_supaul_852137,23.43312101910828,34.32484076433121
bihar,supaul,852138,bihar_supaul_852138,27.764705882352942,53.109243697478995
bihar,supaul,852139,bihar_supaul_852139,34.47159090909091,28.522727272727273
bihar,supaul,852214,bihar_supaul_852214,22.830188679245282,32.905660377358494
bihar,supaul,852215,bihar_supaul_852215,25.849162011173185,27.92737430167598
bihar,supaul,852217,bihar_supaul_852217,0.0,0.2
bihar,supaul,852218,bihar_supaul_852218,30.02836879432624,35.48936170212766
bihar,supaul,854338,bihar_supaul_854338,14.375,34.65625
bihar,supaul,854339,bihar_supaul_854339,18.98015873015873,26.238095238095237
bihar,supaul,854340,bihar_supaul_854340,10.16,28.64
bihar,vaishali,843102,bihar_vaishali_843102,24.317073170731707,24.195121951219512
bihar,vaishali,843104,bihar_vaishali_843104,16.19047619047619,24.333333333333332
bihar,vaishali,843105,bihar_vaishali_843105,2.2,1.0
bihar,vaishali,843110,bihar_vaishali_843110,17.196428571428573,29.5625
bihar,vaishali,843114,bihar_vaishali_843114,16.392282958199356,24.591639871382636
bihar,vaishali,844101,bihar_vaishali_844101,21.977578475336323,25.973094170403588
bihar,vaishali,844102,bihar_vaishali_844102,16.214899713467048,24.825214899713465
bihar,vaishali,844103,bihar_vaishali_844103,0.6,0.4
bihar,vaishali,844111,bihar_vaishali_844111,18.65714285714286,24.135714285714286
bihar,vaishali,844112,bihar_vaishali_844112,18.594594594594593,25.01801801801802
bihar,vaishali,844113,bihar_vaishali_844113,14.886524822695035,30.76595744680851
bihar,vaishali,844114,bihar_vaishali_844114,24.33448275862069,23.617241379310343
bihar,vaishali,844115,bihar_vaishali_844115,12.853211009174313,18.34862385321101
bihar,vaishali,844116,bihar_vaishali_844116,19.47826086956522,30.608695652173914
bihar,vaishali,844117,bihar_vaishali_844117,19.884057971014492,25.666666666666668
bihar,vaishali,844118,bihar_vaishali_844118,19.586206896551722,20.764367816091955
bihar,vaishali,844119,bihar_vaishali_844119,16.642857142857142,28.014285714285716
bihar,vaishali,844120,bihar_vaishali_844120,13.590909090909092,21.09090909090909
bihar,vaishali,844121,bihar_vaishali_844121,23.01212121212121,38.56363636363636
bihar,vaishali,844122,bihar_vaishali_844122,15.768321513002364,26.59338061465721
bihar,vaishali,844123,bihar_vaishali_844123,7.59748427672956,27.40880503144654
bihar,vaishali,844124,bihar_vaishali_844124,16.141414141414142,30.08080808080808
bihar,vaishali,844125,bihar_vaishali_844125,12.267045454545455,23.238636363636363
bihar,vaishali,844126,bihar_vaishali_844126,19.419540229885058,26.603448275862068
bihar,vaishali,844128,bihar_vaishali_844128,13.244444444444444,21.788888888888888
bihar,vaishali,844131,bihar_vaishali_844131,13.037037037037036,18.296296296296298
bihar,vaishali,844134,bihar_vaishali_844134,20.928571428571427,37.42857142857143
bihar,vaishali,844139,bihar_vaishali_844139,17.88235294117647,43.1764705882353
bihar,vaishali,844141,bihar_vaishali_844141,12.928571428571429,27.785714285714285
bihar,vaishali,844501,bihar_vaishali_844501,32.48936170212766,41.659574468085104
bihar,vaishali,844502,bihar_vaishali_844502,13.571428571428571,24.883116883116884
bihar,vaishali,844503,bihar_vaishali_844503,13.57090909090909,19.356363636363636
bihar,vaishali,844504,bihar_vaishali_844504,7.061097256857855,9.260598503740649
bihar,vaishali,844505,bihar_vaishali_844505,28.56578947368421,31.68421052631579
bihar,vaishali,844506,bihar_vaishali_844506,22.834821428571427,31.669642857142858
bihar,vaishali,844507,bihar_vaishali_844507,8.02158273381295,22.52517985611511
bihar,vaishali,844508,bihar_vaishali_844508,13.659217877094973,17.946927374301676
bihar,vaishali,844509,bihar_vaishali_844509,23.94871794871795,31.153846153846153
bihar,west champaran,845101,bihar_west champaran_845101,6.827649769585253,6.990783410138249
bihar,west champaran,845102,bihar_west champaran_845102,16.5,25.458333333333332
bihar,west champaran,845103,bihar_west champaran_845103,7.728571428571429,9.059183673469388
bihar,west champaran,845104,bihar_west champaran_845104,6.4,1.4
bihar,west champaran,845105,bihar_west champaran_845105,36.86590038314176,46.67816091954023
bihar,west champaran,845106,bihar_west champaran_845106,8.770329670329671,11.287912087912089
bihar,west champaran,845107,bihar_west champaran_845107,24.140350877192983,38.68421052631579
bihar,west champaran,845306,bihar_west champaran_845306,4.924273858921162,4.316390041493776
bihar,west champaran,845307,bihar_west champaran_845307,5.101347017318794,4.708146247594612
bihar,west champaran,845404,bihar_west champaran_845404,16.990683229813666,22.375776397515526
bihar,west champaran,845438,bihar_west champaran_845438,5.5869370712794515,5.3736951983298535
bihar,west champaran,845439,bihar_west champaran_845439,0.2,0.0
bihar,west champaran,845449,bihar_west champaran_845449,4.282272727272727,3.6522727272727273
bihar,west champaran,845450,bihar_west champaran_845450,14.886153846153846,16.344615384615384
bihar,west champaran,845451,bihar_west champaran_845451,25.42162162162162,17.497297297297298
bihar,west champaran,845452,bihar_west champaran_845452,6.794314381270903,7.225752508361204
bihar,west champaran,845453,bihar_west champaran_845453,6.189671361502348,6.393427230046949
bihar,west champaran,845454,bihar_west champaran_845454,8.039304610733183,7.6145124716553285
bihar,west champaran,845455,bihar_west champaran_845455,4.1652215799614645,5.461946050096339
bihar,west champaran,845459,bihar_west champaran_845459,55.117283950617285,32.82098765432099
chandigarh,chandigarh,140308,chandigarh_chandigarh_140308,0.0,0.1
chandigarh,chandigarh,140901,chandigarh_chandigarh_140901,0.4,0.5
chandigarh,chandigarh,160001,chandigarh_chandigarh_160001,6.8,21.0
chandigarh,chandigarh,160002,chandigarh_chandigarh_160002,57.45161290322581,78.91935483870968
chandigarh,chandigarh,160003,chandigarh_chandigarh_160003,29.333333333333332,97.25
chandigarh,chandigarh,160004,chandigarh_chandigarh_160004,0.1,0.5
chandigarh,chandigarh,160009,chandigarh_chandigarh_160009,8.3,49.1
chandigarh,chandigarh,160011,chandigarh_chandigarh_160011,22.1,71.6
chandigarh,chandigarh,160012,chandigarh_chandigarh_160012,15.6,42.4
chandigarh,chandigarh,160014,chandigarh_chandigarh_160014,79.18320610687023,74.4885496183206
chandigarh,chandigarh,160015,chandigarh_chandigarh_160015,107.1,147.0
chandigarh,chandigarh,160017,chandigarh_chandigarh_160017,1.6,0.9
chandigarh,chandigarh,160018,chandigarh_chandigarh_160018,5.1,33.0
chandigarh,chandigarh,160019,chandigarh_chandigarh_160019,118.13513513513513,86.1891891891892
chandigarh,chandigarh,160020,chandigarh_chandigarh_160020,51.09090909090909,106.36363636363636
chandigarh,chandigarh,160022,chandigarh_chandigarh_160022,77.8,125.73333333333333
chandigarh,chandigarh,160023,chandigarh_chandigarh_160023,32.4,101.7
chandigarh,chandigarh,160025,chandigarh_chandigarh_160025,71.58490566037736,69.28301886792453
chandigarh,chandigarh,160030,chandigarh_chandigarh_160030,15.32,84.64
chandigarh,chandigarh,160036,chandigarh_chandigarh_160036,61.233333333333334,39.86190476190476
chandigarh,chandigarh,160047,chandigarh_chandigarh_160047,81.232,70.864
chandigarh,chandigarh,160055,chandigarh_chandigarh_160055,65.57142857142857,121.78571428571429
chandigarh,chandigarh,160062,chandigarh_chandigarh_160062,1.7,0.8
chandigarh,chandigarh,160101,chandigarh_chandigarh_160101,141.9247311827957,93.41935483870968
chandigarh,chandigarh,160102,chandigarh_chandigarh_160102,97.625,126.775
chandigarh,chandigarh,160103,chandigarh_chandigarh_160103,23.9,115.4
chandigarh,mohali,140603,chandigarh_mohali_140603,0.0,0.4
chandigarh,rupnagar,160003,chandigarh_rupnagar_160003,0.1,0.0
chandigarh,rupnagar,160014,chandigarh_rupnagar_160014,0.8,0.7
chandigarh,rupnagar,160055,chandigarh_rupnagar_160055,0.3,0.1
chhatisgarh,raipur,493889,chhatisgarh_raipur_493889,0.2,0.3
chhattisgarh,balod,491107,chhattisgarh_balod_491107,0.0,0.1
chhattisgarh,balod,491221,chhattisgarh_balod_491221,15.882352941176471,79.58823529411765
chhattisgarh,balod,491222,chhattisgarh_balod_491222,68.6842105263158,110.08771929824562
chhattisgarh,balod,491223,chhattisgarh_balod_491223,68.84905660377359,133.64150943396226
chhattisgarh,balod,491225,chhattisgarh_balod_491225,53.76923076923077,106.82692307692308
chhattisgarh,balod,491226,chhattisgarh_balod_491226,167.33870967741936,120.35483870967742
chhattisgarh,balod,491227,chhattisgarh_balod_491227,67.53398058252426,174.41747572815535
chhattisgarh,balod,491228,chhattisgarh_balod_491228,123.32786885245902,103.88524590163935
chhattisgarh,balod,491557,chhattisgarh_balod_491557,0.0,0.1
chhattisgarh,balod,491661,chhattisgarh_balod_491661,35.0,51.7
chhattisgarh,balod,491665,chhattisgarh_balod_491665,22.6,74.2
chhattisgarh,balod,491771,chhattisgarh_balod_491771,71.46666666666667,92.97142857142858
chhattisgarh,balod,491888,chhattisgarh_balod_491888,0.1,0.0
chhattisgarh,balod,493221,chhattisgarh_balod_493221,0.2,0.3
chhattisgarh,balod,493331,chhattisgarh_balod_493331,0.1,0.0
chhattisgarh,balod,493344,chhattisgarh_balod_493344,0.8,0.4
chhattisgarh,balod,493445,chhattisgarh_balod_493445,0.2,0.5
chhattisgarh,balod,493558,chhattisgarh_balod_493558,0.0,0.1
chhattisgarh,balod,494444,chhattisgarh_balod_494444,0.0,0.1
chhattisgarh,balod,494661,chhattisgarh_balod_494661,0.0,0.1
chhattisgarh,balod,495006,chhattisgarh_balod_495006,0.0,0.2
chhattisgarh,balod,495117,chhattisgarh_balod_495117,0.2,0.1
chhattisgarh,balod,495445,chhattisgarh_balod_495445,0.1,0.0
chhattisgarh,balod,496113,chhattisgarh_balod_496113,0.1,0.2
chhattisgarh,balod,496223,chhattisgarh_balod_496223,0.0,0.2
chhattisgarh,balod,497331,chhattisgarh_balod_497331,0.0,0.1
chhattisgarh,baloda bazar,491559,chhattisgarh_baloda bazar_491559,0.2,0.0
chhattisgarh,baloda bazar,491995,chhattisgarh_baloda bazar_491995,0.1,0.0
chhattisgarh,baloda bazar,492112,chhattisgarh_baloda bazar_492112,22.26530612244898,46.61224489795919
chhattisgarh,baloda bazar,493101,chhattisgarh_baloda bazar_493101,31.176470588235293,55.470588235294116
chhattisgarh,baloda bazar,493113,chhattisgarh_baloda bazar_493113,53.851063829787236,73.7872340425532
chhattisgarh,baloda bazar,493114,chhattisgarh_baloda bazar_493114,0.0,0.0
chhattisgarh,baloda bazar,493118,chhattisgarh_baloda bazar_493118,32.69318181818182,26.995738636363637
